39,23,1340,465,76,198,0,7,1
39,24,44,260,440,641,0,7,1
40,2,350,502,76,205,0,7,1
40,20,1623,372,149,404,0,7,1
40,21,1790,307,130,475,0,7,1
40,22,1316,541,44,124,0,7,1
40,23,1340,465,75,198,0,7,1
40,24,85,264,411,636,0,7,1
41,2,367,500,60,207,0,7,1
41,20,1621,370,151,409,0,7,1
41,21,1790,307,130,477,0,7,1
41,22,1317,541,43,124,0,7,1
41,23,1341,466,74,197,0,7,1
41,24,116,260,390,641,0,7,1
41,44,242,459,40,236,0,7,1
42,2,368,651,33,54,0,7,1
42,20,1617,369,156,413,0,7,1
42,21,1789,308,131,477,0,7,1
42,22,1317,540,43,125,0,7,1
42,23,1342,465,73,199,0,7,1
42,24,149,260,362,638,0,7,1
42,44,242,459,48,238,0,7,1
43,20,1615,369,158,413,0,7,1
43,21,1787,308,133,482,0,7,1
43,22,1318,540,43,125,0,7,1
43,23,1342,465,74,199,0,7,1
43,24,189,255,331,635,0,7,1
43,44,246,480,46,216,0,7,1
44,20,1612,367,159,414,0,7,1
44,21,1785,309,135,485,0,7,1
44,22,1318,540,44,125,0,7,1
44,23,1342,465,75,198,0,7,1
44,24,243,255,285,629,0,7,1
44,44,244,460,52,237,0,7,1
45,2,356,592,46,113,0,7,1
45,20,1610,364,161,418,0,7,1
45,21,1786,307,134,488,0,7,1
45,22,1318,540,45,126,0,7,1
45,23,1342,465,73,199,0,7,1
45,24,290,256,249,624,0,7,1
45,44,244,458,59,241,0,7,1
46,2,365,587,40,120,0,7,1
46,20,1606,364,165,418,0,7,1
46,21,1786,306,134,491,0,7,1
46,22,1318,540,45,125,0,7,1
46,23,1342,466,74,197,0,7,1
46,24,318,257,230,614,0,7,1
46,44,244,460,63,238,0,7,1
47,2,364,582,40,125,0,7,1
47,20,1599,362,172,420,0,7,1
47,21,1786,304,134,494,0,7,1
47,22,1318,540,44,126,0,7,1
47,23,1343,466,73,198,0,7,1
47,24,337,259,215,611,0,7,1
47,44,244,460,64,238,0,7,1
48,2,365,582,41,125,0,7,1
48,20,1588,358,182,424,0,7,1
48,21,1783,299,137,497,0,7,1
48,22,1318,540,44,125,0,7,1
48,23,1344,466,73,197,0,7,1
48,24,358,266,192,600,0,7,1
48,44,244,460,63,237,0,7,1
49,2,367,578,43,129,0,7,1
49,20,1584,355,185,426,0,7,1
49,21,1785,294,135,504,0,7,1
49,22,1318,540,44,126,0,7,1
49,23,1344,466,72,198,0,7,1
49,24,381,268,215,597,0,7,1
49,44,244,460,62,238,0,7,1
50,2,364,447,65,258,0,7,1
50,20,1576,355,191,428,0,7,1
50,21,1785,292,135,505,0,7,1
50,22,1318,540,44,125,0,7,1
50,23,1344,466,73,197,0,7,1
50,24,384,267,271,597,0,7,1
50,44,244,459,60,238,0,7,1
51,2,366,441,73,267,0,7,1
51,20,1572,355,193,431,0,7,1
51,21,1785,292,135,505,0,7,1
51,22,1318,540,44,125,0,7,1
51,23,1344,466,73,197,0,7,1
51,24,383,273,302,592,0,7,1
51,44,243,460,60,237,0,7,1
52,2,341,448,108,254,0,7,1
52,20,1569,355,195,432,0,7,1
52,21,1785,289,135,508,0,7,1
52,22,1318,540,44,126,0,7,1
52,23,1344,466,73,197,0,7,1
52,24,384,277,320,587,0,7,1
52,44,244,460,58,237,0,7,1
53,2,344,447,120,257,0,7,1
53,20,1565,354,198,434,0,7,1
53,21,1782,286,138,511,0,7,1
53,22,1319,540,43,125,0,7,1
53,23,1344,466,73,197,0,7,1
53,24,386,279,335,584,0,7,1
53,44,244,460,58,237,0,7,1
54,2,347,446,128,259,0,7,1
54,20,1564,358,195,433,0,7,1
54,21,1781,285,139,512,0,7,1
54,22,1318,540,44,126,0,7,1
54,23,1344,466,73,197,0,7,1
54,24,388,281,339,576,0,7,1
54,44,244,460,57,239,0,7,1
55,2,350,445,127,260,0,7,1
55,20,1563,362,187,431,0,7,1
55,21,1778,286,142,512,0,7,1
55,22,1319,540,43,126,0,7,1
55,23,1344,466,73,197,0,7,1
55,24,400,281,331,575,0,7,1
55,44,244,460,57,237,0,7,1
56,2,352,445,127,260,0,7,1
56,20,1561,361,187,436,0,7,1
56,21,1776,286,144,514,0,7,1
56,22,1319,540,42,125,0,7,1
56,23,1344,466,72,197,0,7,1
56,24,416,276,316,577,0,7,1
56,44,243,459,58,237,0,7,1
57,2,354,448,127,258,0,7,1
57,20,1556,362,187,438,0,7,1
57,21,1773,285,147,520,0,7,1
57,22,1319,540,43,125,0,7,1
57,23,1344,466,72,197,0,7,1
57,24,443,273,288,579,0,7,1
57,44,243,460,58,238,0,7,1
58,2,358,449,122,256,0,7,1
58,20,1548,361,188,439,0,7,1
58,21,1769,285,151,522,0,7,1
58,22,1319,540,42,126,0,7,1
58,23,1344,466,72,197,0,7,1
58,24,488,272,243,572,0,7,1
58,44,243,461,56,236,0,7,1
59,2,360,449,118,253,0,7,1
59,20,1541,359,191,442,0,7,1
59,21,1765,288,155,521,0,7,1
59,22,1319,540,42,126,0,7,1
59,23,1344,466,73,197,0,7,1
59,24,519,260,221,584,0,7,1
59,44,243,462,54,236,0,7,1
60,2,367,446,113,260,0,7,1
60,20,1532,355,196,446,0,7,1
60,21,1759,288,161,524,0,7,1
60,22,1319,540,41,125,0,7,1
60,23,1344,467,72,196,0,7,1
60,24,578,262,203,583,0,7,1
60,44,242,461,53,235,0,7,1
61,2,368,446,113,260,0,7,1
61,20,1526,351,199,450,0,7,1
61,21,1757,287,163,528,0,7,1
61,22,1319,540,41,125,0,7,1
61,23,1344,467,72,196,0,7,1
61,24,601,263,207,581,0,7,1
62,2,376,446,106,259,0,7,1
62,20,1521,351,203,451,0,7,1
62,21,1752,285,168,531,0,7,1
62,22,1319,540,41,125,0,7,1
62,23,1344,467,72,196,0,7,1
62,24,605,265,226,578,0,7,1
63,2,388,445,100,260,0,7,1
63,20,1516,351,200,450,0,7,1
63,21,1745,282,175,536,0,7,1
63,22,1318,541,42,124,0,7,1
63,23,1344,468,72,195,0,7,1
63,24,615,273,247,571,0,7,1
64,2,396,443,95,262,0,7,1
64,20,1513,351,199,449,0,7,1
64,21,1740,279,180,542,0,7,1
64,22,1318,541,42,124,0,7,1
64,23,1344,467,72,196,0,7,1
64,24,624,278,248,566,0,7,1
65,2,407,443,90,263,0,7,1
65,20,1510,350,199,451,0,7,1
65,21,1734,278,186,544,0,7,1
65,22,1318,541,42,124,0,7,1
65,23,1344,466,72,197,0,7,1
65,24,635,286,259,557,0,7,1
66,2,410,441,91,265,0,7,1
66,20,1514,349,191,455,0,7,1
66,21,1729,276,191,546,0,7,1
66,22,1318,541,42,124,0,7,1
66,23,1344,466,72,197,0,7,1
66,24,637,288,266,555,0,7,1
67,2,416,441,88,264,0,7,1
67,8,245,478,75,224,0,7,1
67,20,1520,349,184,459,0,7,1
67,21,1725,275,195,547,0,7,1
67,22,1318,540,42,125,0,7,1
67,23,1344,467,72,196,0,7,1
67,24,639,287,273,554,0,7,1
68,2,419,441,92,264,0,7,1
68,8,244,481,83,225,0,7,1
68,20,1521,347,181,469,0,7,1
68,21,1718,273,202,548,0,7,1
68,22,1318,540,42,125,0,7,1
68,23,1344,467,72,196,0,7,1
68,24,649,295,273,547,0,7,1
69,2,419,440,97,265,0,7,1
69,8,252,481,78,225,0,7,1
69,20,1520,347,179,468,0,7,1
69,21,1716,271,201,551,0,7,1
69,22,1318,540,42,125,0,7,1
69,23,1344,467,72,196,0,7,1
69,24,659,293,268,548,0,7,1
70,2,419,440,102,265,0,7,1
70,8,244,480,86,226,0,7,1
70,17,1903,457,17,150,0,7,1
70,20,1518,349,177,470,0,7,1
70,21,1709,269,202,553,0,7,1
70,22,1318,541,42,123,0,7,1
70,23,1344,467,72,196,0,7,1
70,24,697,292,236,543,0,7,1
71,2,419,440,104,265,0,7,1
71,8,244,478,87,228,0,7,1
71,17,1900,460,20,146,0,7,1
71,20,1517,351,176,469,0,7,1
71,21,1707,270,199,551,0,7,1
71,22,1318,541,42,123,0,7,1
71,23,1344,467,72,196,0,7,1
71,24,719,290,216,534,0,7,1
72,2,418,440,107,264,0,7,1
72,8,245,476,87,230,0,7,1
72,17,1897,474,23,132,0,7,1
72,20,1515,350,178,475,0,7,1
72,21,1703,270,201,557,0,7,1
72,22,1318,541,42,123,0,7,1
72,23,1344,467,72,196,0,7,1
72,24,742,287,194,527,0,7,1
73,2,417,441,112,263,0,7,1
73,8,247,476,91,231,0,7,1
73,17,1897,478,23,128,0,7,1
73,20,1511,349,181,478,0,7,1
73,21,1699,268,198,567,0,7,1
73,22,1318,541,42,124,0,7,1
73,23,1344,468,73,195,0,7,1
73,24,769,285,169,526,0,7,1
74,2,415,441,115,264,0,7,1
74,8,247,472,96,233,0,7,1
74,17,1900,477,20,128,0,7,1
74,20,1510,346,182,482,0,7,1
74,21,1699,269,197,571,0,7,1
74,22,1318,541,42,124,0,7,1
74,23,1344,467,72,196,0,7,1
74,24,778,284,176,526,0,7,1
75,2,413,440,118,267,0,7,1
75,8,250,473,100,233,0,7,1
75,17,1901,475,19,129,0,7,1
75,20,1507,341,184,487,0,7,1
75,21,1699,268,195,573,0,7,1
75,22,1318,540,42,124,0,7,1
75,23,1344,467,73,196,0,7,1
75,24,798,287,157,520,0,7,1
76,2,413,440,119,267,0,7,1
76,8,253,472,100,235,0,7,1
76,17,1902,476,18,126,0,7,1
76,20,1502,339,188,489,0,7,1
76,21,1696,268,196,569,0,7,1
76,22,1318,540,42,124,0,7,1
76,23,1344,468,73,195,0,7,1
76,24,811,288,179,521,0,7,1
77,2,412,438,120,269,0,7,1
77,8,259,471,97,235,0,7,1
77,17,1903,476,17,127,0,7,1
77,20,1493,337,195,492,0,7,1
77,21,1694,270,197,569,0,7,1
77,22,1318,541,43,124,0,7,1
77,23,1344,468,72,195,0,7,1
77,24,826,291,197,517,0,7,1
78,2,416,437,115,270,0,7,1
78,8,265,470,91,236,0,7,1
78,17,1904,475,16,128,0,7,1
78,20,1485,334,201,495,0,7,1
78,21,1692,269,197,574,0,7,1
78,22,1318,541,42,124,0,7,1
78,23,1344,468,71,194,0,7,1
78,24,826,298,235,510,0,7,1
79,2,421,435,109,273,0,7,1
79,8,268,471,97,236,0,7,1
79,17,1905,476,15,73,0,7,1
79,20,1476,333,208,495,0,7,1
79,21,1688,269,200,577,0,7,1
79,22,1318,541,42,124,0,7,1
79,23,1344,467,72,196,0,7,1
79,24,826,302,250,504,0,7,1
80,2,428,435,103,272,0,7,1
80,8,273,473,107,233,0,7,1
80,17,1907,475,13,115,0,7,1
80,20,1459,331,222,497,0,7,1
80,21,1684,269,203,585,0,7,1
80,22,1318,541,42,123,0,7,1
80,23,1344,467,72,196,0,7,1
80,24,827,306,253,495,0,7,1
81,2,435,434,96,273,0,7,1
81,8,276,474,109,233,0,7,1
81,20,1452,330,229,497,0,7,1
81,21,1683,265,203,592,0,7,1
81,22,1318,541,42,124,0,7,1
81,23,1343,467,73,196,0,7,1
81,24,829,308,254,492,0,7,1
82,2,439,433,93,274,0,7,1
82,8,279,472,113,233,0,7,1
82,20,1445,329,234,502,0,7,1
82,21,1682,263,204,596,0,7,1
82,22,1317,541,43,124,0,7,1
82,23,1343,467,73,196,0,7,1
82,24,837,308,248,492,0,7,1
83,2,445,432,87,275,0,7,1
83,8,282,475,108,231,0,7,1
83,20,1433,330,243,503,0,7,1
83,21,1679,257,208,597,0,7,1
83,22,1318,541,42,125,0,7,1
83,23,1342,467,74,196,0,7,1
83,24,860,309,226,487,0,7,1
84,2,448,431,82,276,0,7,1
84,8,289,472,102,233,0,7,1
84,20,1428,330,244,505,0,7,1
84,21,1681,255,208,604,0,7,1
84,22,1317,541,43,124,0,7,1
84,23,1342,467,74,196,0,7,1
84,24,879,308,207,478,0,7,1
85,2,450,431,85,276,0,7,1
85,8,295,473,95,234,0,7,1
85,20,1425,331,239,509,0,7,1
85,21,1677,248,213,611,0,7,1
85,22,1317,541,43,124,0,7,1
85,23,1342,467,74,196,0,7,1
85,24,918,304,167,477,0,7,1
86,2,451,431,92,276,0,7,1
86,8,298,469,93,239,0,7,1
86,20,1421,332,239,513,0,7,1
86,21,1676,247,214,612,0,7,1
86,22,1317,541,43,124,0,7,1
86,23,1342,467,73,196,0,7,1
86,24,935,301,169,481,0,7,1
87,2,453,430,100,278,0,7,1
87,8,302,467,91,240,0,7,1
87,20,1418,334,236,513,0,7,1
87,21,1676,243,212,616,0,7,1
87,22,1317,541,43,124,0,7,1
87,23,1342,468,73,195,0,7,1
87,24,953,301,170,482,0,7,1
88,2,455,431,111,277,0,7,1
88,8,304,473,98,234,0,7,1
88,20,1411,334,236,519,0,7,1
88,21,1675,240,212,619,0,7,1
88,22,1317,540,43,125,0,7,1
88,23,1342,467,74,196,0,7,1
88,24,961,304,187,478,0,7,1
89,2,457,431,114,276,0,7,1
89,8,307,467,97,240,0,7,1
89,20,1408,332,231,525,0,7,1
89,21,1673,239,214,620,0,7,1
89,22,1317,540,42,125,0,7,1
89,23,1342,466,74,197,0,7,1
89,24,966,306,195,475,0,7,1
90,2,462,433,111,275,0,7,1
90,8,310,468,101,240,0,7,1
90,20,1393,330,238,526,0,7,1
90,21,1670,240,214,619,0,7,1
90,22,1317,541,42,123,0,7,1
90,23,1342,467,73,196,0,7,1
90,24,976,311,201,469,0,7,1
91,2,464,433,105,274,0,7,1
91,8,312,467,97,241,0,7,1
91,20,1388,327,239,530,0,7,1
91,21,1668,239,215,625,0,7,1
91,22,1316,541,43,123,0,7,1
91,23,1342,467,72,196,0,7,1
91,24,982,318,204,462,0,7,1
92,2,466,432,100,277,0,7,1
92,8,313,467,97,241,0,7,1
92,20,1380,325,242,533,0,7,1
92,21,1666,239,214,630,0,7,1
92,22,1317,541,42,123,0,7,1
92,23,1342,468,73,195,0,7,1
92,24,960,321,235,458,0,7,1
93,2,470,432,94,277,0,7,1
93,8,316,464,98,245,0,7,1
93,20,1379,321,235,536,0,7,1
93,21,1647,240,231,635,0,7,1
93,22,1317,541,42,123,0,7,1
93,23,1342,468,73,195,0,7,1
93,24,969,325,235,453,0,7,1
94,2,473,431,91,278,0,7,1
94,8,319,465,97,242,0,7,1
94,20,1379,321,229,537,0,7,1
94,21,1637,243,237,634,0,7,1
94,22,1316,541,44,123,0,7,1
94,23,1342,468,74,195,0,7,1
94,24,977,327,236,450,0,7,1
95,2,475,429,89,281,0,7,1
95,8,322,464,94,243,0,7,1
95,20,1381,320,223,537,0,7,1
95,21,1635,244,231,635,0,7,1
95,22,1316,541,44,123,0,7,1
95,23,1341,468,74,195,0,7,1
95,24,989,327,226,450,0,7,1
96,2,477,426,87,284,0,7,1
96,8,324,464,92,246,0,7,1
96,20,1385,320,214,538,0,7,1
96,21,1637,243,220,642,0,7,1
96,22,1316,541,43,123,0,7,1
96,23,1341,467,75,196,0,7,1
96,24,1016,327,203,444,0,7,1
97,2,477,425,87,286,0,7,1
97,8,327,464,88,248,0,7,1
97,20,1385,320,210,539,0,7,1
97,21,1635,242,215,643,0,7,1
97,22,1316,541,43,123,0,7,1
97,23,1341,468,76,195,0,7,1
97,24,1033,325,189,439,0,7,1
98,2,476,423,95,288,0,7,1
98,8,328,463,87,250,0,7,1
98,20,1379,317,210,553,0,7,1
98,21,1626,236,216,650,0,7,1
98,22,1316,541,44,123,0,7,1
98,23,1341,467,77,197,0,7,1
98,24,1063,322,160,434,0,7,1
99,2,473,422,100,289,0,7,1
99,8,328,462,88,250,0,7,1
99,20,1377,319,208,556,0,7,1
99,21,1620,234,220,652,0,7,1
99,22,1316,541,44,123,0,7,1
99,23,1340,468,78,196,0,7,1
99,24,1072,320,150,437,0,7,1
100,2,471,422,101,288,0,7,1
100,8,329,460,88,253,0,7,1
100,20,1373,319,207,559,0,7,1
100,21,1614,231,225,655,0,7,1
100,22,1316,541,43,123,0,7,1
100,23,1340,467,77,198,0,7,1
100,24,1080,320,142,434,0,7,1
101,2,468,420,106,291,0,7,1
101,8,328,456,86,258,0,7,1
101,20,1372,320,203,560,0,7,1
101,21,1604,230,231,657,0,7,1
101,22,1316,541,43,123,0,7,1
101,23,1339,464,75,199,0,7,1
101,24,1092,320,139,434,0,7,1
102,2,468,420,110,291,0,7,1
102,8,332,454,84,260,0,7,1
102,20,1368,321,202,563,0,7,1
102,21,1598,228,230,658,0,7,1
102,22,1316,541,44,124,0,7,1
102,23,1340,466,77,198,0,7,1
102,24,1100,322,159,431,0,7,1
103,2,466,420,115,294,0,7,1
103,8,334,452,86,261,0,7,1
103,20,1359,323,210,570,0,7,1
103,21,1591,225,228,662,0,7,1
103,22,1316,541,44,124,0,7,1
103,23,1340,466,66,196,0,7,1
103,24,1115,329,172,423,0,7,1
104,2,465,421,118,293,0,7,1
104,8,335,452,90,261,0,7,1
104,20,1353,320,208,574,0,7,1
104,21,1586,223,225,665,0,7,1
104,22,1316,541,43,123,0,7,1
104,23,1340,465,38,197,0,7,1
104,24,1117,333,183,421,0,7,1
105,2,465,420,117,295,0,7,1
105,8,335,453,95,260,0,7,1
105,20,1350,318,213,577,0,7,1
105,21,1581,221,221,666,0,7,1
105,22,1315,541,44,124,0,7,1
105,23,1339,466,40,198,0,7,1
105,24,1118,335,189,417,0,7,1
106,2,466,421,116,293,0,7,1
106,8,337,456,95,258,0,7,1
106,20,1335,311,220,584,0,7,1
106,21,1574,220,223,677,0,7,1
106,22,1316,541,44,124,0,7,1
106,23,1340,468,39,195,0,7,1
106,24,1119,339,189,410,0,7,1
107,2,469,422,113,293,0,7,1
107,8,339,458,94,256,0,7,1
107,20,1325,308,225,587,0,7,1
107,21,1571,220,219,685,0,7,1
107,22,1315,535,44,129,0,7,1
107,23,1355,541,16,121,0,7,1
107,24,1124,339,186,410,0,7,1
108,2,472,422,108,295,0,7,1
108,8,342,463,91,253,0,7,1
108,20,1303,302,240,594,0,7,1
108,21,1563,218,221,695,0,7,1
108,22,1321,562,36,101,0,7,1
108,24,1136,339,174,407,0,7,1
109,2,474,423,105,294,0,7,1
109,8,344,463,88,255,0,7,1
109,20,1289,300,252,596,0,7,1
109,21,1559,218,222,694,0,7,1
109,22,1317,557,34,106,0,7,1
109,24,1150,338,159,400,0,7,1
110,2,475,423,103,296,0,7,1
110,8,346,456,87,263,0,7,1
110,20,1285,296,251,599,0,7,1
110,21,1555,219,223,695,0,7,1
110,22,1316,561,26,103,0,7,1
110,24,1169,336,141,400,0,7,1
